nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8
4180203941,L,Reguler,SMAS ISLAM PB SOEDIRMAN 2 BEKASI,Kab Bekasi,Jawa Barat,PENDIDIKAN GEOGRAFI,Tidak Memilih,49,79.54,Tidak Lulus,Tidak Lulus,10,9.9,1,0,9.9,9.9,9.9,9.9
4180205803,P,Reguler,SMAN 8 CIREBON,Kota Cirebon,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,145,80.88,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180207282,P,Reguler,SMAN 5 TANGERANG,Kota Tangerang,Banten,PENDIDIKAN GEOGRAFI,Tidak Memilih,248,79.71,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10
4180208359,P,Reguler,SMAN 11 KABUPATEN TANGERANG,Kab Tangerang,Banten,EKONOMI SYARIAH,Tidak Memilih,277,82.35,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180208376,P,Reguler,SMKS BINA PUTERA NUSANTARA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,59,86.07,KESEHATAN MASYARAKAT,pil_1,10.3,10.8,1,0,10.8,10.8,10.8,10.8
4180209707,P,Bidik Misi,SMAN 1 CIJERUK,Kab Bogor,Jawa Barat,AGRIBISNIS ,Tidak Memilih,57,82.22,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180211866,L,Reguler,SMKS PANJATEK,Kota Bekasi,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,65,84.2,Tidak Lulus,Tidak Lulus,10.1,10.5,1,0,10.5,10.5,10.5,10.5
4180213145,P,Bidik Misi,SMAS KARTIKA VIII-1 JAKARTA,Kota Jakarta Selatan,DKI Jakarta,PENDIDIKAN LUAR SEKOLAH,Tidak Memilih,91,81.89,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180214030,P,Bidik Misi,SMAN 1 DRAMAGA,Kab Bogor,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,189,81.98,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180214119,P,Reguler,MAN 1 KOTA BEKASI,Kota Bekasi,Jawa Barat,MANAJEMEN,Tidak Memilih,218,82.1,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180214182,L,Reguler,MAN 2 KOTA BEKASI,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,134,79.7,Tidak Lulus,Tidak Lulus,10,10,1,0,10,10,10,10
4180215725,P,Reguler,SMAN 1 KRANGKENG,Kab Indramayu,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,126,84.84,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180216611,P,Reguler,SMKS MANDIRI,Kota Bekasi,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,23,86.3,Tidak Lulus,Tidak Lulus,10.4,10.8,1,0,10.8,10.8,10.8,10.8
4180217230,P,Bidik Misi,SMAN 1 DUKUPUNTANG,Kab Cirebon,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,202,83.74,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5
4180218293,P,Bidik Misi,SMAN 1 BANTARUJEG,Kab Majalengka,Jawa Barat,ILMU POLITIK,Tidak Memilih,144,82.02,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180219357,P,Bidik Misi,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,Tidak Memilih,34,82.99,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180219520,L,Bidik Misi,SMAN 1 BEBER,Kab Cirebon,Jawa Barat,TEKNIK ELEKTRO ,Tidak Memilih,159,79.15,Tidak Lulus,Tidak Lulus,10,9.9,1,0,9.9,9.9,9.9,9.9
4180220206,P,Reguler,SMAN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN SEJARAH,Tidak Memilih,158,86.56,PENDIDIKAN SEJARAH,pil_1,11,10.8,1,0,10.8,10.8,10.8,10.8
4180225358,P,Reguler,SMAS PGRI CIBINONG,Kab Bogor,Jawa Barat,GIZI,Tidak Memilih,209,82.88,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180227244,P,Reguler,SMAN 1 CIMALAKA,Kab Sumedang,Jawa Barat,AKUNTANSI,Tidak Memilih,291,83.54,Tidak Lulus,Tidak Lulus,10.7,10.4,1,0,10.4,10.4,10.4,10.4
4180053191,P,Reguler,SMAN 1 CIAWI,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,Tidak Memilih,236,85.27,PENDIDIKAN BAHASA INGGRIS,pil_1,10.8,10.7,1,0,10.7,10.7,10.7,10.7
4180230594,P,Reguler,SMAS MUTIARA 17 AGUSTUS,Kota Bekasi,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,58,80.22,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10
4180233427,P,Reguler,SMAN 1 CIAMIS,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,298,86,PENDIDIKAN MATEMATIKA,pil_1,10.9,10.8,1,0,10.8,10.8,10.8,10.8
4180235643,L,Reguler,SMAN 16 BEKASI,Kota Bekasi,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,159,82.64,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180236266,P,Reguler,SMAN 1 KRANGKENG,Kab Indramayu,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,126,86.12,Tidak Lulus,Tidak Lulus,10.9,10.8,1,0,10.8,10.8,10.8,10.8
4180239829,L,Reguler,SMAN 1 LEMBAH MELINTANG,Kab Pasaman Barat,Sumatera Barat,TEKNIK SIPIL ,Tidak Memilih,228,86.97,Tidak Lulus,Tidak Lulus,11,10.9,1,0,10.9,10.9,10.9,10.9
4180240018,L,Bidik Misi,SMAN 1 PARUNG KUDA,Kab Sukabumi,Jawa Barat,TEKNIK ELEKTRO ,Tidak Memilih,143,85.7,Tidak Lulus,Tidak Lulus,10.8,10.7,1,0,10.7,10.7,10.7,10.7
4180240656,P,Reguler,SMAN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,277,86.21,KESEHATAN MASYARAKAT,pil_1,11,10.8,1,0,10.8,10.8,10.8,10.8
4180240867,P,Bidik Misi,SMA NEGERI  1 CILAKU,Kab Cianjur,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,210,89.18,PENDIDIKAN BIOLOGI,pil_1,11.3,11.1,1,0,11.1,11.1,11.1,11.1
4180240929,L,Bidik Misi,SMAN 1 TARAJU,Kab Tasikmalaya,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,66,84.56,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180241347,P,Reguler,SMAS AL HUDA CENGKARENG,Kota Jakarta Barat,DKI Jakarta,KESEHATAN MASYARAKAT,Tidak Memilih,116,80.41,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1
4180241940,P,Reguler,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,MANAJEMEN,Tidak Memilih,102,82.7,Tidak Lulus,Tidak Lulus,10.6,10.3,1,0,10.3,10.3,10.3,10.3
4180116113,P,Reguler,SMAN 1 PANGANDARAN,Kab Ciamis,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,Tidak Memilih,213,88.65,PENDIDIKAN BAHASA INGGRIS,pil_1,11.2,11.1,1,0,11.1,11.1,11.1,11.1
4180245703,P,Reguler,SMAS MUTIARA BARU,Kota Bekasi,Jawa Barat,MANAJEMEN,Tidak Memilih,73,84.11,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5
4180246628,L,Reguler,SMAS BINA BANGSA SEJAHTERA,Kota Bogor,Jawa Barat,MANAJEMEN,Tidak Memilih,74,80.27,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10
4180130756,P,Reguler,SMAN 5 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,Tidak Memilih,224,85.08,PENDIDIKAN BAHASA INGGRIS,pil_1,10.8,10.6,1,0,10.6,10.6,10.6,10.6
4180247274,P,Reguler,SMAN 3 CIREBON,Kota Cirebon,Jawa Barat,GIZI,Tidak Memilih,252,82.57,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180248339,P,Bidik Misi,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS ,Tidak Memilih,209,85.41,Tidak Lulus,Tidak Lulus,10.8,10.7,1,0,10.7,10.7,10.7,10.7
4180248485,P,Reguler,SMKN 1 PADAHERANG,Kab Ciamis,Jawa Barat,MANAJEMEN,Tidak Memilih,99,79.09,Tidak Lulus,Tidak Lulus,10.5,9.9,1,0,9.9,9.9,9.9,9.9
4180248660,L,Reguler,SMAS PASUNDAN 1 BANDUNG,Kota Bandung,Jawa Barat,MANAJEMEN,Tidak Memilih,219,88.98,Tidak Lulus,Tidak Lulus,11.1,11.1,1,0,11.1,11.1,11.1,11.1
4180249197,L,Bidik Misi,SMAS AL KHOLILIYAH,Kab Sukabumi,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,50,85.48,Tidak Lulus,Tidak Lulus,10.6,10.7,1,0,10.7,10.7,10.7,10.7
4180250492,P,Bidik Misi,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,170,82.97,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180250493,L,Bidik Misi,SMKS PLUS AL HASANAH,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,42,81.55,Tidak Lulus,Tidak Lulus,10.5,10.2,1.1,0,10.2,10.2,10.2,10.2
4180250684,P,Bidik Misi,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,170,81.87,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180169647,P,Reguler,SMAS PLUS PESANTREN AMANAH MUHAMMDIYAH,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,Tidak Memilih,33,84.57,PENDIDIKAN BAHASA INGGRIS,pil_1,10.6,10.6,1,0,10.6,10.6,10.6,10.6
4180251289,L,Bidik Misi,SMAS BAITUL HIKMAH TAROGONG KALER,Kab Garut,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,21,81.57,Tidak Lulus,Tidak Lulus,10.3,10.2,1.2,0,10.2,10.2,10.2,10.2
4180252108,P,Reguler,SMA AL MUTTAQIN,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,Tidak Memilih,107,86.14,AKUNTANSI,pil_1,10.8,10.8,1,0,10.8,10.8,10.8,10.8
4180252883,P,Reguler,SMAN 3 PURWAKARTA,Kab Purwakarta,Jawa Barat,AKUNTANSI,Tidak Memilih,189,81.58,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180253459,P,Reguler,MAN 1 BOGOR,Kota Bogor,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,155,80.93,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180254915,L,Bidik Misi,SMAS TULUS BHAKTI,Kota Bekasi,Jawa Barat,PENDIDIKAN GEOGRAFI,Tidak Memilih,87,88.42,Tidak Lulus,Tidak Lulus,5.7,5.5,1,0,5.5,5.5,5.5,5.5
4180255813,P,Reguler,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,74,81.07,Tidak Lulus,Tidak Lulus,5.5,5.1,1,0,5.1,5.1,5.1,5.1
4180256740,P,Bidik Misi,SMA NEGERI 2 KROYA,Kab Cilacap,Jawa Tengah,PENDIDIKAN MATEMATIKA,Tidak Memilih,50,83.61,Tidak Lulus,Tidak Lulus,5.3,5.2,1,0,5.2,5.2,5.2,5.2
4180258064,P,Reguler,SMAN 17 BANDUNG,Kota Bandung,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,248,79.97,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10
4180258858,P,Bidik Misi,SMAN 1 PEBAYURAN,Kab Bekasi,Jawa Barat,AKUNTANSI,Tidak Memilih,152,82.19,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180259833,L,Bidik Misi,SMAN 1 LOHBENER,Kab Indramayu,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,79,80.78,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180260072,P,Reguler,SMAN 1 PEBAYURAN,Kab Bekasi,Jawa Barat,ILMU POLITIK,Tidak Memilih,152,81.02,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180261975,P,Reguler,SMAN 10 GARUT,Kab Garut,Jawa Barat,GIZI,Tidak Memilih,215,78.88,Tidak Lulus,Tidak Lulus,10.1,9.9,1,0,9.9,9.9,9.9,9.9
4180262873,L,Reguler,SMKN 2 CIAMIS,Kab Ciamis,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,68,82.14,Tidak Lulus,Tidak Lulus,10.2,10.3,1,0,10.3,10.3,10.3,10.3
4180263037,L,Bidik Misi,SMAN 1 DAYEUHKOLOT,Kab Bandung,Jawa Barat,MANAJEMEN,Tidak Memilih,174,80.7,Tidak Lulus,Tidak Lulus,10.1,10.1,1.1,0,10.1,10.1,10.1,10.1
4180263290,L,Bidik Misi,SMAN 1 KABANDUNGAN,Kab Sukabumi,Jawa Barat,ILMU POLITIK,Tidak Memilih,73,88.48,Tidak Lulus,Tidak Lulus,11.2,11.1,1,0,11.1,11.1,11.1,11.1
4180263300,L,Reguler,SMKN 2 CIAMIS,Kab Ciamis,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,68,82.69,Tidak Lulus,Tidak Lulus,11.2,10.3,1,0,10.3,10.3,10.3,10.3
4180265493,P,Reguler,SMAN 3 BANJAR,Kota Banjar,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,148,80.74,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1
4180265535,P,Reguler,SMAN TANJUNGKERTA,Kab Sumedang,Jawa Barat,AGRIBISNIS ,Tidak Memilih,65,84.56,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180266379,P,Bidik Misi,SMAN 9 TANGERANG,Kota Tangerang,Banten,GIZI,Tidak Memilih,205,77.45,Tidak Lulus,Tidak Lulus,9.6,9.7,1,0,9.7,9.7,9.7,9.7
4180267031,P,Bidik Misi,SMAN 4 PANDEGLANG,Kab Pandeglang,Banten,ILMU POLITIK,Tidak Memilih,171,80.4,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180267422,P,Reguler,SMAN 12 BEKASI,Kota Bekasi,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,203,84.48,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180268590,P,Reguler,SMAN 12 BEKASI,Kota Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,203,82.87,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180268696,P,Reguler,SMKN 1 JAKARTA,Kota Jakarta Pusat,DKI Jakarta,TEKNIK SIPIL ,Tidak Memilih,52,79.01,Tidak Lulus,Tidak Lulus,10.5,9.9,1,0,9.9,9.9,9.9,9.9
4180268856,P,Bidik Misi,SMAN 25 GARUT,Kab Garut,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,82,80.59,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1
4180269898,P,Reguler,SMAS TERPADU RIYADLUL ULUM,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,Tidak Memilih,97,84.47,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180273167,P,Reguler,SMAN 1 CIAWI BOGOR,Kab Bogor,Jawa Barat,MANAJEMEN,Tidak Memilih,142,80.94,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180273675,P,Bidik Misi,MAN DARUSSALAM,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,84,86.87,Tidak Lulus,Tidak Lulus,11,10.9,1.1,0,10.9,10.9,10.9,10.9
4180273691,L,Bidik Misi,SMAN 1 CIKIDANG,Kab Sukabumi,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,118,83.47,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180275292,P,Bidik Misi,SMAN 1 DRAMAGA,Kab Bogor,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,189,82.09,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180275761,P,Reguler,SMAN 9 TANGERANG,Kota Tangerang,Banten,PENDIDIKAN MATEMATIKA,Tidak Memilih,205,76.05,Tidak Lulus,Tidak Lulus,9.6,9.5,1,0,9.5,9.5,9.5,9.5
4180276113,P,Reguler,SMAN 9 TANGERANG,Kota Tangerang,Banten,PENDIDIKAN BIOLOGI,Tidak Memilih,205,77.99,Tidak Lulus,Tidak Lulus,9.7,9.7,1,0,9.7,9.7,9.7,9.7
4180279449,P,Reguler,SMAN 1 SETU,Kab Bekasi,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,189,83.44,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4
4180279625,L,Reguler,SMAN 15 GARUT,Kab Garut,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,217,83.04,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180282218,P,Reguler,SMAN 3 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,MANAJEMEN,Tidak Memilih,120,83.86,Tidak Lulus,Tidak Lulus,10.6,10.5,1.1,0,10.5,10.5,10.5,10.5
4180282324,P,Reguler,SMAN 83 JAKARTA,Kota Jakarta Utara,DKI Jakarta,PENDIDIKAN BIOLOGI,Tidak Memilih,71,81.18,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1
4180284620,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN SEJARAH,Tidak Memilih,259,83.43,PENDIDIKAN SEJARAH,pil_1,10.6,10.4,1,0,10.4,10.4,10.4,10.4
4180052850,P,Bidik Misi,SMAN 4 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,130,86.45,PENDIDIKAN BIOLOGI,pil_1,11,10.8,1,0,10.8,10.8,10.8,10.8
4180288620,L,Bidik Misi,SMAN 9 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,149,88.41,Tidak Lulus,Tidak Lulus,11.1,11.1,1,0,11.1,11.1,11.1,11.1
4180292841,L,Bidik Misi,SMAN 9 GARUT,Kab Garut,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,149,84.21,Tidak Lulus,Tidak Lulus,10.5,10.5,1.1,0,10.5,10.5,10.5,10.5
4180293033,P,Reguler,SMKN BANTARKALONG,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,Tidak Memilih,153,82.74,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180293106,P,Bidik Misi,SMAN 1 CIAWI,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,236,87.61,Tidak Lulus,Tidak Lulus,11.1,11,1,0,11,11,11,11
4180293601,P,Bidik Misi,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,ILMU POLITIK,Tidak Memilih,187,82.27,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180294478,P,Reguler,SMAS YADIKA 11,Kota Bekasi,Jawa Barat,MANAJEMEN,Tidak Memilih,157,82.65,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180296052,P,Reguler,SMAN 13 BEKASI,Kota Bekasi,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,158,80.8,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1
4180301245,P,Reguler,SMAN 1 DAYEUHKOLOT,Kab Bandung,Jawa Barat,GIZI,Tidak Memilih,264,80.64,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1
4180301386,P,Reguler,SMAN 9 TANGERANG,Kota Tangerang,Banten,KESEHATAN MASYARAKAT,Tidak Memilih,205,78.98,Tidak Lulus,Tidak Lulus,9.8,9.9,1,0,9.9,9.9,9.9,9.9
4180302041,L,Reguler,SMKN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,137,81.22,Tidak Lulus,Tidak Lulus,10.5,10.2,1,0,10.2,10.2,10.2,10.2
4180302860,P,Reguler,SMAN 12 BEKASI,Kota Bekasi,Jawa Barat,MANAJEMEN,Tidak Memilih,161,81.33,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2
4180304384,P,Bidik Misi,SMAN 25 GARUT,Kab Garut,Jawa Barat,AGRIBISNIS ,Tidak Memilih,82,81.76,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2
4180304809,P,Reguler,SMAN 1 DAYEUHKOLOT,Kab Bandung,Jawa Barat,GIZI,Tidak Memilih,264,79.57,Tidak Lulus,Tidak Lulus,10.1,9.9,1,0,9.9,9.9,9.9,9.9
4180305078,L,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,259,81.72,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180305505,L,Reguler,SMAN 12 KOTA TANGERANG SELATAN,Kota Tangerang Selatan,Banten,TEKNIK INFORMATIKA,Tidak Memilih,150,81.71,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2
4180305590,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,259,82.19,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180306895,P,Bidik Misi,SMAN 2 BANJARSARI,Kab Ciamis,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,76,83.3,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180058182,P,Reguler,MAS YP CILENGA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,26,81.23,PENDIDIKAN BIOLOGI,pil_1,10.3,10.2,1,0,10.2,10.2,10.2,10.2
4180307173,P,Reguler,MAN 2 CIAMIS,Kab Ciamis,Jawa Barat,PENDIDIKAN GEOGRAFI,Tidak Memilih,136,79.88,PENDIDIKAN GEOGRAFI,pil_1,10.1,10,1,0,10,10,10,10
4180307485,L,Bidik Misi,SMAN 5 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN SEJARAH,Tidak Memilih,240,89.22,PENDIDIKAN SEJARAH,pil_1,11.2,11.2,1,0,11.2,11.2,11.2,11.2
4180310855,P,Bidik Misi,SMAN 1 CIAMIS,Kab Ciamis,Jawa Barat,MANAJEMEN,Tidak Memilih,124,86.09,Tidak Lulus,Tidak Lulus,10.9,10.8,1,0,10.8,10.8,10.8,10.8
4180311836,P,Reguler,SMAN 1 ANJATAN,Kab Indramayu,Jawa Barat,MANAJEMEN,Tidak Memilih,151,83.08,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180313810,P,Bidik Misi,SMAN 10 GARUT,Kab Garut,Jawa Barat,AGRIBISNIS ,Tidak Memilih,215,82.4,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180314706,P,Bidik Misi,SMAN 1 JONGGOL,Kab Bogor,Jawa Barat,PENDIDIKAN GEOGRAFI,Tidak Memilih,141,80.8,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1
4180314930,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,259,84.64,PENDIDIKAN MATEMATIKA,pil_1,10.8,10.6,1,0,10.6,10.6,10.6,10.6
4180495223,P,Reguler,SMAN 1 LAKBOK,Kab Ciamis,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,188,82.99,PENDIDIKAN BIOLOGI,pil_1,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180317910,P,Bidik Misi,MAN 1 BOGOR,Kota Bogor,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,191,84.13,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5
4180317964,P,Bidik Misi,SMAS KHZ MUSTOFA SUKAMANAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,76,85.43,Tidak Lulus,Tidak Lulus,10.8,10.7,1,0,10.7,10.7,10.7,10.7
4180318208,P,Bidik Misi,SMAN 1 ANJATAN,Kab Indramayu,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,240,86.69,Tidak Lulus,Tidak Lulus,10.9,10.8,1,0,10.8,10.8,10.8,10.8
4180318422,P,Bidik Misi,SMAN 1 SLIYEG,Kab Indramayu,Jawa Barat,MANAJEMEN,Tidak Memilih,150,84.02,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5
4180318628,P,Bidik Misi,SMAN 1 BATUJAJAR,Kab Bandung Barat,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,190,78.04,Tidak Lulus,Tidak Lulus,9.9,9.8,1,0,9.8,9.8,9.8,9.8
4180319024,P,Bidik Misi,SMKS KRIJA BHAKTI UTAMA,Kab Garut,Jawa Barat,MANAJEMEN,Tidak Memilih,115,83.27,Tidak Lulus,Tidak Lulus,9.9,10.4,1.1,0,10.4,10.4,10.4,10.4
