nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180039590,P,,SMKN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN FISIKA,105,86.13,PENDIDIKAN MATEMATIKA,pil_1,10.9,10.8,1.0,0.0,10.8,10.8,10.8,10.8,11.3,77.0,3.05,3,,
4180039696,P,,MAN CIKALONG,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,,87,80.04,,,10.2,10.0,1.2,0.0,10.0,10.0,10.0,10.0,10.6,72.1,,,,
4180039730,L,,SMAN 1 CILIMUS,Kab Kuningan,Jawa Barat,PENDIDIKAN FISIKA,PENDIDIKAN GEOGRAFI,157,81.40,PENDIDIKAN FISIKA,pil_1,10.2,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,69.6,3.42,3.1,,
4180040041,L,,SMKN 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK SIPIL ,,64,82.13,,,10.2,10.3,1.0,0.0,10.3,10.3,10.3,10.3,11.3,73.8,,,,
4180040255,P,,SMAN 2 TAMBUN UTARA,Kab Bekasi,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,,119,82.72,,,10.4,10.3,1.0,0.0,10.3,10.3,10.3,10.3,7.5,70.6,,,,
4180151313,P,,SMAN 5 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AGROTEKNOLOGI,MANAJEMEN,238,82.67,AGROTEKNOLOGI,pil_1,10.5,10.3,1.0,0.0,10.3,10.3,10.3,10.3,11.3,74.4,3.1,3.52,,
4180040515,L,,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN SEJARAH,,109,81.87,PENDIDIKAN SEJARAH,pil_1,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.9,3.4,3.41,,
4180040584,P,Bidik Misi,MAS YPI BAITURRAHMAN,Kab Garut,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,141,88.63,,,11.1,11.1,1.0,0.0,11.1,11.1,11.1,11.1,9.4,76.9,,,,
4180040657,P,,SMKS RISE CIREBON,Kab Cirebon,Jawa Barat,KESEHATAN MASYARAKAT,MANAJEMEN,86,81.00,,,11.1,10.1,1.0,0.0,10.1,10.1,10.1,10.1,7.5,70.2,,,,
4180040787,P,,MAN CIBEUREUM,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,,34,80.66,,,10.0,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,72.7,,,,
4180040854,L,,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,EKONOMI PEMBANGUNAN,132,83.61,EKONOMI SYARIAH,pil_1,10.5,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.6,74.4,3.1,2.9,,
4180040880,P,,SMAN 2 KABUPATEN TANGERANG,Kab Tangerang,Banten,PENDIDIKAN BIOLOGI,,201,86.44,PENDIDIKAN BIOLOGI,pil_1,11.0,10.8,1.0,0.0,10.8,10.8,10.8,10.8,7.5,73.5,4,4,,
4180041055,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,MANAJEMEN,268,81.75,,,10.5,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.8,,,,
4180041074,P,Bidik Misi,SMKN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN SEJARAH,104,85.19,,,10.5,10.6,1.1,0.0,10.6,10.6,10.6,10.6,11.3,76.1,,,,
4180041089,L,,SMAS SERBA BAKTI,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,PENDIDIKAN GEOGRAFI,23,80.00,,,10.0,10.0,1.0,0.0,10.0,10.0,10.0,10.0,10.6,71.6,,,,
4180041098,L,,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,,149,80.71,,,10.2,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,72.9,,,,
4180041105,P,,MAS AL-AMIN,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,PENDIDIKAN EKONOMI,68,81.45,,,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.5,,,,
4180041147,P,Bidik Misi,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,AGRIBISNIS ,268,81.76,,,10.5,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,72.9,,,,
4180041258,P,,SMAN 5 CIREBON,Kota Cirebon,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BIOLOGI,152,82.61,,,10.5,10.3,1.0,0.0,10.3,10.3,10.3,10.3,7.5,70.6,,,,
4180041275,P,,SMKS DAYA UTAMA KOTA BEKASI,Kota Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,64,84.36,,,10.5,10.5,1.0,0.0,10.5,10.5,10.5,10.5,7.5,71.7,,,,
4180041286,P,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,AGRIBISNIS ,69,84.56,,,10.7,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.6,75.2,,,,
4180041332,L,Bidik Misi,MAS YPI BAITURRAHMAN,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,AGROTEKNOLOGI ,140,87.77,,,10.8,11.0,1.0,0.0,11.0,11.0,11.0,11.0,9.4,76.1,,,,
4180041340,P,,SMAN 1 NAGREG,Kab Bandung,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,KESEHATAN MASYARAKAT,176,85.08,,,10.7,10.6,1.0,0.0,10.6,10.6,10.6,10.6,7.5,72.3,,,,
4180041368,P,,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN GEOGRAFI,132,86.25,,,11.0,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.6,76.5,,,,
4180156749,L,,SMAN 1 GARUT,Kab Garut,Jawa Barat,AGROTEKNOLOGI,PENDIDIKAN BIOLOGI,385,83.61,AGROTEKNOLOGI,pil_1,10.6,10.5,1.0,0.0,10.5,10.5,10.5,10.5,9.4,73.3,0,NULL,,
4180041460,P,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,69,83.09,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.6,74.0,,,,
4180041468,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN BIOLOGI,268,83.85,PENDIDIKAN MATEMATIKA,pil_1,10.8,10.5,1.0,0.0,10.5,10.5,10.5,10.5,11.3,75.4,3,3.48,,
4180041476,P,,MAN KIARA KUDA CIAWI,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,EKONOMI PEMBANGUNAN,94,85.95,EKONOMI SYARIAH,pil_1,10.8,10.7,1.0,0.0,10.7,10.7,10.7,10.7,10.6,76.2,3.33,3.57,,
4180041533,P,,SMAN 1 MANGUNJAYA,Kab Ciamis,Jawa Barat,MANAJEMEN,KESEHATAN MASYARAKAT,138,84.39,,,10.8,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.0,74.5,,,,
4180160438,L,,SMAN 15 GARUT,Kab Garut,Jawa Barat,AGROTEKNOLOGI,AGRIBISNIS,217,83.33,AGROTEKNOLOGI,pil_1,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,9.4,73.0,2.8,3.24,,
4180041582,L,,SMAS PGRI 1 BEKASI,Kota Bekasi,Jawa Barat,AKUNTANSI,MANAJEMEN,88,81.53,,,10.3,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,69.8,,,,
4180041606,P,,MAS BUNGURSARI,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,28,86.88,MANAJEMEN,pil_1,11.0,10.9,1.0,0.0,10.9,10.9,10.9,10.9,10.6,76.9,3.43,3.74,,
4180041641,P,,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN EKONOMI,149,80.54,,,10.3,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,72.9,,,,
4180041788,L,,SMAN 1 PARUNG KUDA,Kab Sukabumi,Jawa Barat,GIZI,AGROTEKNOLOGI ,143,80.28,,,10.1,10.0,1.0,0.0,10.0,10.0,10.0,10.0,7.5,68.8,,,,
4180041833,P,Bidik Misi,MAN SUKAMANAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,PENDIDIKAN BAHASA INGGRIS ,254,82.98,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.6,74.0,,,,
4180041930,P,,SMAN 1 BANJARSARI,Kab Ciamis,Jawa Barat,AGRIBISNIS ,,237,83.29,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.0,72.6,,,,
4180041962,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN MATEMATIKA,268,80.39,,,10.3,10.0,1.0,0.0,10.0,10.0,10.0,10.0,11.3,72.8,,,,
4180042073,P,Bidik Misi,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN SEJARAH,132,85.43,,,10.8,10.7,1.0,0.0,10.7,10.7,10.7,10.7,10.6,75.9,,,,
4180042083,P,,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,ILMU POLITIK,183,79.19,,,10.1,9.9,1.0,0.0,9.9,9.9,9.9,9.9,11.3,71.8,,,,
4180042291,P,,SMKS KARYA GUNA 2 BEKASI,Kota Bekasi,Jawa Barat,EKONOMI SYARIAH,PENDIDIKAN EKONOMI,73,84.23,,,10.1,10.5,1.0,0.0,10.5,10.5,10.5,10.5,7.5,71.2,,,,
4180042440,L,Bidik Misi,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN LUAR SEKOLAH,EKONOMI PEMBANGUNAN,132,84.84,PENDIDIKAN LUAR SEKOLAH,pil_1,10.8,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.6,75.5,3.55,3.74,,
4180042471,P,,SMAN 1 PATOKBEUSI,Kab Subang,Jawa Barat,PENDIDIKAN BIOLOGI,KESEHATAN MASYARAKAT,121,80.74,,,10.1,10.1,1.0,0.0,10.1,10.1,10.1,10.1,7.5,69.1,,,,
4180042540,P,,MAS BUNGURSARI,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,MANAJEMEN,28,84.30,EKONOMI PEMBANGUNAN,pil_1,10.6,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.6,74.9,0,NULL,,
4180042781,P,,SMAN 22 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN SEJARAH,MANAJEMEN,23,84.78,PENDIDIKAN SEJARAH,pil_1,10.7,10.6,1.0,0.0,10.6,10.6,10.6,10.6,9.4,74.0,3.45,3.18,,
4180042877,P,,SMAN 1 MANGUNJAYA,Kab Ciamis,Jawa Barat,AGRIBISNIS ,PENDIDIKAN BAHASA INGGRIS ,138,84.07,,,10.7,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.0,73.2,,,,
4180042977,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,,268,82.13,,,10.5,10.3,1.0,0.0,10.3,10.3,10.3,10.3,11.3,74.1,,,,
4180043020,P,Bidik Misi,SMAN 28 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,,58,87.89,,,11.1,11.0,1.0,0.0,11.0,11.0,11.0,11.0,9.4,76.4,,,,
4180043078,P,,SMAN 5 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,,240,91.43,PENDIDIKAN MATEMATIKA,pil_1,11.5,11.4,1.0,0.0,11.4,11.4,11.4,11.4,9.4,79.0,3.29,3.43,,
4180043221,L,Bidik Misi,SMAS AL BASHRY,Kab Sukabumi,Jawa Barat,EKONOMI SYARIAH,MANAJEMEN,41,85.38,,,10.7,10.7,1.0,0.0,10.7,10.7,10.7,10.7,7.5,72.6,,,,
4180043247,P,,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,EKONOMI PEMBANGUNAN,116,80.29,,,10.7,10.0,1.0,0.0,10.0,10.0,10.0,10.0,10.6,72.5,,,,
4180043268,P,Bidik Misi,SMKS KARYA GUNA 2 BEKASI,Kota Bekasi,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,73,88.01,,,10.7,11.0,1.1,0.0,11.0,11.0,11.0,11.0,7.5,74.3,,,,
4180043280,P,,MAN 2  BEKASI,Kab Bekasi,Jawa Barat,GIZI,,158,85.86,,,10.6,10.7,1.0,0.0,10.7,10.7,10.7,10.7,7.5,72.8,,,,
4180043281,P,,SMKS BINA PUTERA NUSANTARA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,EKONOMI PEMBANGUNAN,106,82.71,,,10.6,10.3,1.0,0.0,10.3,10.3,10.3,10.3,11.3,74.6,,,,
4180043747,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,AGRIBISNIS ,268,80.29,,,10.3,10.0,1.0,0.0,10.0,10.0,10.0,10.0,11.3,71.8,,,,
4180044106,P,Bidik Misi,SMAN 1 MANGUNJAYA,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN FISIKA,138,88.61,,,11.3,11.1,1.0,0.0,11.1,11.1,11.1,11.1,10.0,77.7,,,,
4180044122,P,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN GEOGRAFI,76,84.17,,,10.5,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.6,74.7,,,,
4180044139,P,,SMAN 10 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,GIZI,215,80.12,,,10.3,10.0,1.0,0.0,10.0,10.0,10.0,10.0,9.4,70.7,,,,
4180044143,P,,SMAN 1 CIAWI,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,236,86.23,,,11.0,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.6,76.5,,,,
4180044154,P,,SMKS KARYA GUNA 2 BEKASI,Kota Bekasi,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,73,88.39,,,11.0,11.0,1.0,0.0,11.0,11.0,11.0,11.0,7.5,74.7,,,,
4180044194,L,,SMK MJPS 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,MANAJEMEN,50,80.32,,,11.0,10.0,1.0,0.0,10.0,10.0,10.0,10.0,11.3,73.4,,,,
4180044227,P,,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,AGROTEKNOLOGI ,209,86.75,PENDIDIKAN BIOLOGI,pil_1,11.0,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.6,76.8,3.53,3.6,,
4180044237,P,,SMAN 1 CIKATOMAS,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,AKUNTANSI,126,79.13,,,10.1,9.9,1.0,0.0,9.9,9.9,9.9,9.9,10.6,71.2,,,,
4180185826,L,,SMAN 1 CIAMIS,Kab Ciamis,Jawa Barat,AGROTEKNOLOGI,KESEHATAN MASYARAKAT,298,86.12,AGROTEKNOLOGI,pil_1,10.8,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.0,75.7,3.2,3.33,,
4180205527,L,,SMAN 1 LEMAHABANG,Kab Cirebon,Jawa Barat,AGROTEKNOLOGI,,206,84.05,AGROTEKNOLOGI,pil_1,10.7,10.5,1.0,0.0,10.5,10.5,10.5,10.5,7.5,71.8,3.25,3.76,,
4180044524,P,,MAS YPP BABAKAN JAMANIS,Kab Ciamis,Jawa Barat,AGRIBISNIS ,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,50,81.97,,,10.3,10.2,1.0,0.0,10.2,10.2,10.2,10.2,10.0,71.6,,,,
4180044526,P,,SMAN 3 CIKARANG UTARA,Kab Bekasi,Jawa Barat,AGROTEKNOLOGI ,GIZI,242,80.55,,,10.1,10.1,1.0,0.0,10.1,10.1,10.1,10.1,7.5,68.9,,,,
4180044567,L,Bidik Misi,SMK NEGERI 1 WANAREJA,Kab Cilacap,Jawa Tengah,TEKNIK SIPIL ,,129,79.07,,,10.1,9.9,1.1,0.0,9.9,9.9,9.9,9.9,7.5,68.1,,,,
4180044617,P,,MAN SUKAMANAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,PENDIDIKAN EKONOMI,254,79.64,,,10.2,10.0,1.0,0.0,10.0,10.0,10.0,10.0,10.6,71.6,,,,
4180044640,P,Bidik Misi,SMAN 1 CIKATOMAS,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN FISIKA,126,80.78,,,10.3,10.1,1.0,0.0,10.1,10.1,10.1,10.1,10.6,72.4,,,,
4180044783,P,,SMAN 10 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN BIOLOGI,PENDIDIKAN BAHASA INGGRIS ,215,77.18,,,9.9,9.6,1.0,0.0,9.6,9.6,9.6,9.6,9.4,68.5,,,,
4180044827,P,Bidik Misi,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,EKONOMI PEMBANGUNAN,143,86.75,PENDIDIKAN EKONOMI,pil_1,11.0,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.6,76.8,3.48,3.3,,
4180044844,P,Bidik Misi,MAS AL-HOLILIYAH,Kab Cianjur,Jawa Barat,PENDIDIKAN BIOLOGI,KESEHATAN MASYARAKAT,34,85.69,,,10.8,10.7,1.0,0.0,10.7,10.7,10.7,10.7,7.5,72.8,,,,
4180044878,P,,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,149,81.11,,,10.2,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,73.1,,,,
4180044977,P,,SMAN 2 TAMBUN UTARA,Kab Bekasi,Jawa Barat,MANAJEMEN,ILMU POLITIK,119,80.06,,,10.2,10.0,1.0,0.0,10.0,10.0,10.0,10.0,7.5,68.8,,,,
4180045040,L,,SMKN BANTARKALONG,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,TEKNIK INFORMATIKA,35,80.64,,,10.2,10.1,1.1,0.0,10.1,10.1,10.1,10.1,10.6,72.3,,,,
4180045048,P,Bidik Misi,SMAN 1 CIKATOMAS,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,TEKNIK SIPIL ,126,78.36,,,10.0,9.8,1.0,0.0,9.8,9.8,9.8,9.8,10.6,70.6,,,,
4180045108,P,,SMAN 1 BATUJAJAR,Kab Bandung Barat,Jawa Barat,PENDIDIKAN MATEMATIKA,AGRIBISNIS ,190,77.28,,,9.8,9.7,1.0,0.0,9.7,9.7,9.7,9.7,7.5,66.6,,,,
4180045144,L,,SMAS CILEDUG TAROGONG,Kab Garut,Jawa Barat,MANAJEMEN,PENDIDIKAN GEOGRAFI,66,77.76,,,9.9,9.7,1.0,0.0,9.7,9.7,9.7,9.7,9.4,68.8,,,,
4180045211,P,,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,AKUNTANSI,132,84.30,,,10.7,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.6,75.0,,,,
4180045212,P,,SMKS KARYA GUNA 2 BEKASI,Kota Bekasi,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,73,87.36,,,10.7,10.9,1.0,0.0,10.9,10.9,10.9,10.9,7.5,73.8,,,,
4180045286,P,Bidik Misi,SMKN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN SEJARAH,PENDIDIKAN MATEMATIKA,67,80.83,,,10.7,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,73.5,,,,
4180045311,L,Bidik Misi,SMAN 1 CIKATOMAS,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,TEKNIK INFORMATIKA,163,79.09,,,9.9,9.9,1.0,0.0,9.9,9.9,9.9,9.9,10.6,70.9,,,,
4180045390,P,Bidik Misi,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,AKUNTANSI,143,85.88,,,10.9,10.7,1.0,0.0,10.7,10.7,10.7,10.7,10.6,76.2,,,,
4180045411,L,Bidik Misi,SMAS CILEDUG TAROGONG,Kab Garut,Jawa Barat,MANAJEMEN,,66,78.76,,,9.9,9.8,1.0,0.0,9.8,9.8,9.8,9.8,9.4,69.5,,,,
4180045518,P,Bidik Misi,SMAN 7 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,EKONOMI SYARIAH,155,82.11,,,10.3,10.3,1.0,0.0,10.3,10.3,10.3,10.3,11.3,73.8,,,,
4180045539,P,,SMKS YAPSIPA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,40,78.56,,,10.3,9.8,1.0,0.0,9.8,9.8,9.8,9.8,11.3,71.6,,,,
4180045542,P,,SMA NEGERI 1 SUKANAGARA,Kab Cianjur,Jawa Barat,PENDIDIKAN EKONOMI,EKONOMI SYARIAH,97,80.30,,,10.1,10.0,1.0,0.0,10.0,10.0,10.0,10.0,7.5,68.8,,,,
4180045548,P,,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,ILMU POLITIK,EKONOMI PEMBANGUNAN,132,81.86,,,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.8,,,,
4180045684,P,Bidik Misi,SMAN 10 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN FISIKA,215,80.13,,,10.2,10.0,1.1,0.0,10.0,10.0,10.0,10.0,9.4,70.8,,,,
4180045706,P,Bidik Misi,SMAN 28 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,AGRIBISNIS ,58,87.13,,,11.0,10.9,1.0,0.0,10.9,10.9,10.9,10.9,9.4,74.9,,,,
4180045792,L,,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,AGRIBISNIS ,143,85.17,KESEHATAN MASYARAKAT,pil_1,10.8,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.6,74.6,3.14,3.05,,
4180045829,P,,SMKS BHAKTI PERTIWI MANONJAYA,Kab Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,AGRIBISNIS ,47,80.42,,,10.8,10.1,1.0,0.0,10.1,10.1,10.1,10.1,10.6,71.7,,,,
4180045886,P,,MAS AL-HOLILIYAH,Kab Cianjur,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,MANAJEMEN,34,83.78,,,10.6,10.5,1.0,0.0,10.5,10.5,10.5,10.5,7.5,71.5,,,,
4180045899,P,Bidik Misi,MAN SUKAMANAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN GEOGRAFI,AGRIBISNIS ,131,81.28,,,10.3,10.2,1.0,0.0,10.2,10.2,10.2,10.2,10.6,71.7,,,,
4180045934,P,,SMKS KARYA GUNA 2 BEKASI,Kota Bekasi,Jawa Barat,EKONOMI PEMBANGUNAN,AKUNTANSI,73,85.26,,,10.3,10.7,1.0,0.0,10.7,10.7,10.7,10.7,7.5,72.0,,,,
4180045989,P,Bidik Misi,SMAN 1 PARAKANSALAK,Kab Sukabumi,Jawa Barat,PENDIDIKAN MATEMATIKA,KESEHATAN MASYARAKAT,108,79.37,,,10.1,9.9,1.0,0.0,9.9,9.9,9.9,9.9,7.5,68.2,,,,
4180046011,L,,SMAN 1 TARAJU,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,124,86.20,,,11.0,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.6,76.5,,,,
4180046019,P,Bidik Misi,SMAN 1 CIKATOMAS,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,MANAJEMEN,126,78.24,,,10.0,9.8,1.0,0.0,9.8,9.8,9.8,9.8,10.6,70.5,,,,
4180046091,P,,SMKS YAPSIPA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,MANAJEMEN,40,80.05,,,10.0,10.0,1.0,0.0,10.0,10.0,10.0,10.0,11.3,72.3,,,,
4180046184,P,Bidik Misi,SMKS KARYA GUNA 2 BEKASI,Kota Bekasi,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,73,84.12,,,10.0,10.5,1.0,0.0,10.5,10.5,10.5,10.5,7.5,71.1,,,,
4180046221,P,Bidik Misi,SMKN 2 BANJAR,Kota Banjar,Jawa Barat,MANAJEMEN,PENDIDIKAN EKONOMI,76,83.53,,,10.0,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.0,73.2,,,,
4180046323,P,Bidik Misi,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN SEJARAH,PENDIDIKAN GEOGRAFI,132,80.86,,,10.2,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,73.0,,,,
4180046328,L,,SMAN 2 INDRAMAYU,Kab Indramayu,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,107,85.50,,,10.8,10.7,1.0,0.0,10.7,10.7,10.7,10.7,7.5,72.7,,,,
4180046414,L,Bidik Misi,SMK NEGERI 1 WANAREJA,Kab Cilacap,Jawa Tengah,TEKNIK SIPIL ,,129,77.98,,,10.8,9.7,1.0,0.0,9.7,9.7,9.7,9.7,7.5,68.0,,,,
4180046432,P,,SMAN 3 CIAMIS,Kab Ciamis,Jawa Barat,TEKNIK SIPIL ,TEKNIK INFORMATIKA,106,83.35,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.0,73.6,,,,
4180046464,L,,SMKN 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,95,83.47,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,75.0,,,,
4180046493,P,,SMAN 1 CIKATOMAS,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,TEKNIK SIPIL ,126,78.42,,,10.0,9.8,1.0,0.0,9.8,9.8,9.8,9.8,10.6,70.7,,,,
4180046556,L,,SMAN 1 BANJARSARI,Kab Ciamis,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BIOLOGI,237,84.19,,,10.7,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.0,74.3,,,,
