JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus Pilihan,X1,X2,X3,X5,X6,X7,X8,X9,XT
1,0,645,15,6,10,28,114,83.35,0,10.6,10.4,1.0,10.4,10.4,10.4,10.4,10.0,73.7
0,0,215,11,6,10,28,190,82.12,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.1
0,0,679,19,6,4,6,95,82.05,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,9.4,72.0
0,1,190,4,6,1,7,240,74.78,0,9.4,9.3,1.0,9.3,9.3,9.3,9.3,7.5,63.6
0,1,244,18,6,10,11,161,79.75,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.4
0,0,420,30,6,10,28,219,80.63,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,6.3,67.9
0,0,671,20,16,10,21,39,85.07,0,10.3,10.6,1.0,10.6,10.6,10.6,10.6,7.5,71.9
0,0,296,57,6,11,20,36,76.94,2,9.7,9.6,1.0,9.6,9.6,9.6,9.6,7.5,66.3
0,1,255,21,6,22,9,126,84.01,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.6
0,1,194,9,6,10,5,227,82.76,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.7
0,0,465,93,6,25,4,155,84.79,1,10.7,10.6,1.0,10.6,10.6,10.6,10.6,11.3,76.0
0,0,258,15,6,14,28,188,83.77,1,10.5,10.5,1.0,10.5,10.5,10.5,10.5,10.0,73.9
1,1,223,30,6,17,4,143,86.08,0,10.9,10.8,1.0,10.8,10.8,10.8,10.8,7.5,73.2
1,0,777,61,6,25,28,24,87.58,1,10.7,10.9,1.0,10.9,10.9,10.9,10.9,10.6,77.1
0,1,36,15,6,22,28,84,85.51,0,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.0,75.3
0,0,412,65,6,13,6,131,80.17,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,10.0,71.2
1,0,85,21,6,27,1,150,83.83,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,70.5
0,0,205,30,6,5,28,105,82.12,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.2
1,0,767,15,6,11,28,55,82.13,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,10.0,72.7
1,1,690,93,6,10,1,127,83.07,0,10.3,10.4,1.0,10.4,10.4,10.4,10.4,11.3,73.5
0,0,40,11,6,1,9,136,82.52,0,10.6,10.3,1.0,10.3,10.3,10.3,10.3,7.5,69.6
0,0,141,17,7,6,8,165,79.14,0,9.9,9.9,1.0,9.9,9.9,9.9,9.9,7.5,67.9
0,0,44,17,7,10,4,159,85.94,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,7.5,73.0
0,0,523,11,6,10,9,23,83.03,0,10.2,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.6
0,0,596,67,6,14,11,72,86.28,1,10.9,10.8,1.0,10.8,10.8,10.8,10.8,7.5,73.3
1,1,288,15,6,3,24,160,86.07,0,10.9,10.8,1.0,10.8,10.8,10.8,10.8,10.0,75.7
0,0,45,19,6,17,6,78,81.13,1,10.2,10.1,1.0,10.1,10.1,10.1,10.1,9.4,71.3
0,1,318,11,6,4,6,101,84.42,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,7.5,72.0
0,0,10,15,6,25,6,136,78.38,0,10.0,9.8,1.0,9.8,9.8,9.8,9.8,10.0,70.0
1,0,335,68,6,10,6,105,82.22,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.3
1,0,167,18,6,6,4,133,80.21,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.8
1,0,785,61,6,25,28,27,88.48,1,10.3,11.1,1.1,11.1,11.1,11.1,11.1,10.6,77.3
0,1,168,21,6,4,10,76,86.81,0,10.8,10.9,1.0,10.9,10.9,10.9,10.9,7.5,73.6
0,1,642,65,6,6,8,111,79.94,0,10.8,10.0,1.0,10.0,10.0,10.0,10.0,10.0,71.8
0,0,581,61,6,21,14,21,84.19,1,10.6,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.8
0,0,681,65,6,25,4,121,86.99,1,10.6,10.9,1.0,10.9,10.9,10.9,10.9,10.0,76.0
0,0,652,19,6,9,7,135,82.91,0,10.6,10.4,1.0,10.4,10.4,10.4,10.4,9.4,72.8
0,1,218,30,6,10,1,75,80.56,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,68.0
0,1,244,18,6,11,17,161,80.04,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.6
0,0,245,61,6,8,11,82,85.94,1,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.6,76.2
1,0,499,11,6,4,28,41,79.13,0,10.1,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.1
1,1,690,93,6,25,13,127,80.89,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,11.3,72.9
1,1,245,61,6,8,10,82,85.38,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,10.6,75.8
0,0,472,93,6,10,6,183,79.29,0,10.1,9.9,1.0,9.9,9.9,9.9,9.9,11.3,71.9
0,1,271,30,6,21,10,177,82.02,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.1
0,1,642,65,6,22,3,111,78.63,0,10.3,9.8,1.0,9.8,9.8,9.8,9.8,10.0,70.4
0,0,724,61,6,25,2,16,87.68,1,10.3,11.0,1.0,11.0,11.0,11.0,11.0,10.6,76.7
0,0,247,15,6,10,28,185,84.46,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,10.0,74.5
0,0,141,17,7,10,17,165,79.42,0,9.9,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.1
0,0,340,19,6,1,3,415,81.0,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,9.4,71.3
0,0,472,93,6,10,4,187,81.04,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,11.3,73.1
0,0,388,61,6,25,11,44,83.82,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.6
0,0,621,93,6,6,25,26,79.99,0,10.5,10.0,1.0,10.0,10.0,10.0,10.0,11.3,72.8
1,0,809,61,6,25,26,36,86.13,1,10.7,10.8,1.0,10.8,10.8,10.8,10.8,10.6,76.2
0,0,372,9,6,11,9,108,79.74,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.4
0,1,39,37,6,25,10,67,84.15,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.6
1,0,736,93,6,25,27,49,83.58,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,11.3,75.0
0,0,326,9,6,1,9,177,79.74,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,6.3,66.2
0,0,555,11,6,10,15,114,80.12,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.7
0,0,642,65,6,25,9,70,78.42,0,10.1,9.8,1.0,9.8,9.8,9.8,9.8,10.0,70.1
0,1,20,70,6,11,22,82,82.89,0,9.8,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.1
0,1,405,19,6,21,1,34,82.14,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,9.4,72.0
1,0,26,30,6,21,13,113,82.14,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.2
0,0,450,93,6,25,5,224,85.39,1,10.9,10.7,1.0,10.7,10.7,10.7,10.7,11.3,76.5
0,0,439,93,6,4,5,177,83.84,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,11.3,75.3
1,0,687,8,7,27,28,66,83.89,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.6
1,1,183,11,6,10,5,138,77.53,0,9.7,9.7,1.0,9.7,9.7,9.7,9.7,7.5,66.6
1,0,777,61,6,25,6,24,90.24,1,10.4,11.3,1.0,11.3,11.3,11.3,11.3,10.6,78.4
0,0,12,19,6,10,15,98,81.58,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,9.4,71.7
0,1,323,11,6,7,28,198,80.8,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.3
1,1,715,61,6,25,5,116,78.4,0,10.3,9.8,1.1,9.8,9.8,9.8,9.8,10.6,70.9
0,1,134,17,7,4,10,141,81.77,0,10.1,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.7
0,1,26,30,6,10,11,132,81.33,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.5
0,0,454,9,6,3,28,145,81.54,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.7
0,0,507,11,6,7,28,20,84.33,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.8
0,1,809,61,6,4,25,36,82.08,0,10.6,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.6
0,0,320,59,6,27,28,352,83.71,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.4
0,0,219,3,6,10,28,174,80.3,0,10.2,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.9
0,1,686,30,6,25,28,103,83.18,0,10.2,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.7
1,1,629,93,6,25,28,126,89.41,1,10.4,11.2,1.1,11.2,11.2,11.2,11.2,11.3,78.6
0,1,295,52,2,10,15,153,80.46,0,10.0,10.1,1.0,10.1,10.1,10.1,10.1,7.5,68.8
0,1,188,11,6,16,28,57,82.65,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.5
0,0,370,15,6,4,15,102,83.89,0,10.7,10.5,1.0,10.5,10.5,10.5,10.5,10.0,74.1
1,1,110,61,6,13,25,26,81.18,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,10.6,72.7
1,0,787,4,6,3,1,127,81.9,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,7.5,70.0
1,0,434,39,10,4,10,48,84.29,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.7
0,0,642,65,6,25,9,70,79.38,0,10.5,9.9,1.0,9.9,9.9,9.9,9.9,10.0,71.1
0,0,736,93,6,4,28,106,83.59,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,11.3,75.0
0,1,200,4,6,4,6,127,82.78,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.7
0,0,12,19,6,10,9,98,79.84,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,9.4,70.2
1,0,472,93,6,10,5,183,79.47,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,11.3,71.9
0,1,308,15,6,6,4,108,82.68,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,10.0,73.0
0,1,432,70,6,9,28,208,80.82,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.3
1,0,775,61,6,27,3,3,79.92,0,10.3,10.0,1.0,10.0,10.0,10.0,10.0,10.6,71.9
0,0,247,15,6,19,14,196,85.19,0,10.8,10.6,1.0,10.6,10.6,10.6,10.6,10.0,75.1
0,1,167,18,6,9,7,159,82.31,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.3
0,0,688,89,6,13,28,102,87.69,0,10.3,11.0,1.0,11.0,11.0,11.0,11.0,7.5,73.7
0,0,42,61,6,25,21,96,86.68,1,11.0,10.8,1.0,10.8,10.8,10.8,10.8,10.6,76.8
0,0,167,18,6,27,1,159,78.97,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,7.5,66.9
1,0,566,64,6,22,8,26,81.61,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.9
0,1,171,11,6,9,28,112,81.44,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.6
1,1,66,59,6,27,28,32,83.17,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.0
0,0,245,61,6,4,15,82,84.41,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.0
0,0,161,65,6,13,25,57,82.15,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,10.0,72.7
0,1,809,61,6,27,28,22,84.98,0,10.3,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.1
0,0,528,11,6,9,14,68,79.92,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,6.3,67.2
0,1,675,5,11,10,7,73,76.96,0,10.0,9.6,1.0,9.6,9.6,9.6,9.6,7.5,66.6
0,0,154,17,7,11,28,46,80.33,0,10.3,10.0,1.0,10.0,10.0,10.0,10.0,7.5,69.0
0,0,237,61,6,10,5,77,83.42,0,10.6,10.4,1.0,10.4,10.4,10.4,10.4,10.6,74.4
0,0,358,19,6,22,8,136,81.6,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,9.4,71.6
1,0,723,61,6,25,23,16,90.4,1,10.6,11.3,1.0,11.3,11.3,11.3,11.3,10.6,78.8
0,0,695,19,6,25,26,128,87.73,1,10.7,11.0,1.0,11.0,11.0,11.0,11.0,9.4,75.9
0,1,613,4,6,10,14,102,81.81,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.9
1,0,723,61,6,25,26,16,87.31,1,10.3,10.9,1.0,10.9,10.9,10.9,10.9,10.6,76.5
0,1,134,17,7,14,9,180,83.35,0,10.4,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.0
0,1,185,11,6,3,25,221,83.14,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.9
0,1,223,30,6,3,1,162,81.21,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.5
1,1,237,61,6,27,3,65,80.35,0,10.2,10.0,1.0,10.0,10.0,10.0,10.0,10.6,72.0
0,0,340,19,6,9,7,415,82.06,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,9.4,72.0
0,0,215,11,6,13,28,191,81.58,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.7
1,0,324,9,6,8,5,184,80.59,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.0
0,1,167,18,6,1,3,159,78.91,0,9.8,9.9,1.0,9.9,9.9,9.9,9.9,7.5,67.7
0,1,45,19,6,3,21,109,84.55,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,9.4,73.9
1,0,620,93,6,25,8,29,86.0,1,10.2,10.7,1.0,10.7,10.7,10.7,10.7,11.3,76.2
0,0,600,11,6,10,5,91,83.88,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.4
1,0,137,16,6,22,25,104,79.76,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.5
0,1,42,61,6,15,4,94,86.07,0,10.8,10.8,1.0,10.8,10.8,10.8,10.8,10.6,76.2
0,0,308,15,6,10,28,108,82.67,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,10.0,73.1
0,0,565,93,6,13,10,24,79.56,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,11.3,72.0
1,0,417,19,6,6,1,183,80.82,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,9.4,70.1
1,1,16,30,6,25,28,21,81.56,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.8
1,0,610,9,6,11,4,65,77.59,0,9.9,9.7,1.0,9.7,9.7,9.7,9.7,7.5,66.9
0,0,613,4,6,10,13,102,82.35,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.3
1,1,183,11,6,17,22,138,78.28,0,9.8,9.8,1.0,9.8,9.8,9.8,9.8,7.5,67.3
0,1,171,11,6,21,14,112,82.3,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.2
0,1,16,30,6,21,7,21,84.34,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.8
0,0,247,15,6,10,3,196,86.01,0,10.8,10.8,1.0,10.8,10.8,10.8,10.8,10.0,75.6
0,1,696,4,6,21,25,103,87.04,0,10.8,10.9,1.0,10.9,10.9,10.9,10.9,7.5,73.7
0,0,643,11,6,11,28,102,80.51,0,10.8,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.7
0,1,457,67,6,6,17,117,82.04,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.1
0,1,471,19,6,13,10,168,85.75,0,10.9,10.7,1.0,10.7,10.7,10.7,10.7,9.4,74.9
0,1,369,44,19,9,21,101,87.12,0,11.0,10.9,1.0,10.9,10.9,10.9,10.9,9.4,75.9
0,1,262,6,11,21,28,26,82.56,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.6
1,1,42,61,6,10,25,96,84.31,0,10.7,10.5,1.0,10.5,10.5,10.5,10.5,10.6,75.0
1,1,16,30,6,1,28,21,80.2,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,67.7
1,1,11,70,6,4,10,148,79.2,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.0
1,0,629,93,6,25,28,126,87.23,1,10.3,10.9,1.0,10.9,10.9,10.9,10.9,11.3,77.1
0,1,464,53,16,25,10,101,79.63,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.3
0,1,439,93,6,4,22,177,82.24,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,11.3,74.1
0,1,16,30,6,4,6,19,83.06,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.9
1,1,795,37,6,3,10,173,80.92,0,10.5,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.5
0,0,480,93,6,7,9,149,81.25,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.3
0,0,360,67,6,15,11,166,78.58,0,9.8,9.8,1.0,9.8,9.8,9.8,9.8,7.5,67.4
0,1,9,68,6,9,3,239,82.18,0,10.6,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.4
0,1,792,61,6,6,10,42,80.83,0,10.6,10.1,1.1,10.1,10.1,10.1,10.1,10.6,72.8
1,1,717,61,6,25,28,138,85.39,0,10.6,10.7,1.1,10.7,10.7,10.7,10.7,10.6,75.6
0,0,645,15,6,6,1,73,90.46,1,10.6,11.3,1.0,11.3,11.3,11.3,11.3,10.0,77.1
1,1,308,15,6,10,6,105,80.7,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,10.0,71.6
0,1,714,61,6,15,11,61,86.21,0,10.2,10.8,1.0,10.8,10.8,10.8,10.8,10.6,75.7
0,0,198,18,6,22,15,115,81.33,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,6.3,68.3
0,0,149,9,6,15,28,68,80.83,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,6.3,68.0
0,0,18,76,4,9,10,59,86.61,0,10.8,10.8,1.0,10.8,10.8,10.8,10.8,7.5,73.4
0,1,16,30,6,11,28,19,82.04,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.1
0,0,379,30,6,9,28,267,82.4,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.4
0,0,161,65,6,13,28,57,83.1,0,10.4,10.4,1.0,10.4,10.4,10.4,10.4,10.0,73.3
0,0,758,9,6,9,7,33,84.7,0,10.4,10.6,1.0,10.6,10.6,10.6,10.6,7.5,71.8
0,0,736,93,6,25,4,49,88.64,1,10.2,11.1,1.0,11.1,11.1,11.1,11.1,11.3,77.9
0,0,22,61,6,16,21,51,88.96,1,11.2,11.1,1.0,11.1,11.1,11.1,11.1,10.6,78.5
0,1,163,37,6,4,10,144,80.69,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.2
0,0,247,15,6,4,10,185,85.15,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,10.0,74.9
0,0,22,61,6,5,10,46,86.56,1,10.9,10.8,1.0,10.8,10.8,10.8,10.8,10.6,76.6
1,1,384,83,7,17,11,119,82.71,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,6.3,69.3
0,0,806,6,11,20,27,12,78.1,1,10.3,9.8,1.0,9.8,9.8,9.8,9.8,6.3,66.4
0,0,140,54,21,5,28,113,76.64,0,9.7,9.6,1.0,9.6,9.6,9.6,9.6,7.5,66.1
1,0,383,4,6,25,24,299,82.7,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.6
0,0,20,70,6,9,14,218,83.35,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.1
1,1,271,30,6,10,24,168,81.61,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,6.3,68.5
0,0,68,3,6,21,4,26,82.19,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.2
0,0,340,19,6,4,10,415,80.53,0,10.4,10.1,1.0,10.1,10.1,10.1,10.1,9.4,71.1
0,0,326,9,6,3,9,177,79.21,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.0
0,0,306,9,6,14,11,189,83.56,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.3
1,0,522,11,6,27,28,59,78.42,0,9.8,9.8,1.0,9.8,9.8,9.8,9.8,7.5,67.3
0,1,273,61,6,13,10,132,85.33,0,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.6,75.8
1,0,665,37,6,25,28,104,82.96,0,10.9,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.2
0,1,779,19,6,5,10,239,73.95,0,10.9,9.2,1.0,9.2,9.2,9.2,9.2,9.4,67.4
1,0,704,91,2,25,27,148,77.48,0,10.9,9.7,1.0,9.7,9.7,9.7,9.7,6.3,66.5
0,0,555,11,6,21,1,117,79.72,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.4
0,0,453,60,2,9,7,175,81.19,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.5
1,0,557,93,6,15,17,18,77.34,0,9.8,9.7,1.0,9.7,9.7,9.7,9.7,11.3,70.4
0,0,670,15,6,10,5,69,84.58,0,9.8,10.6,1.0,10.6,10.6,10.6,10.6,10.0,73.6
0,1,663,37,6,25,28,65,82.11,0,9.8,10.3,1.0,10.3,10.3,10.3,10.3,6.3,68.3
0,0,362,72,4,17,15,106,81.87,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,7.5,70.0
0,1,452,19,6,9,14,307,81.01,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,9.4,71.3
0,1,809,61,6,27,28,22,87.19,0,10.2,10.9,1.0,10.9,10.9,10.9,10.9,10.6,76.4
0,1,133,17,7,25,24,106,77.67,0,9.7,9.7,1.0,9.7,9.7,9.7,9.7,7.5,66.7
1,0,530,67,6,25,28,76,84.91,0,10.6,10.6,1.0,10.6,10.6,10.6,10.6,7.5,72.2
0,0,759,87,2,9,3,193,86.71,0,10.6,10.8,1.1,10.8,10.8,10.8,10.8,7.5,73.3
0,1,575,58,6,13,10,21,80.79,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.3
0,1,163,37,6,10,28,144,82.28,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.3
0,1,170,50,6,24,11,114,81.38,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.7
0,1,683,19,6,27,28,72,82.51,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,9.4,72.2
1,0,185,11,6,25,28,221,83.57,0,10.6,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.3
0,0,10,15,6,6,8,147,78.63,0,10.0,9.8,1.0,9.8,9.8,9.8,9.8,10.0,70.2
1,1,273,61,6,5,28,132,84.55,0,10.8,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.2
1,1,404,60,2,19,22,141,73.75,0,9.3,9.2,1.0,9.2,9.2,9.2,9.2,7.5,63.9
1,0,629,93,6,25,17,126,87.92,1,10.7,11.0,1.0,11.0,11.0,11.0,11.0,11.3,77.9
0,1,751,18,6,25,10,20,81.76,0,11.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,70.8
0,0,52,15,6,21,28,19,83.69,0,10.4,10.5,1.0,10.5,10.5,10.5,10.5,10.0,73.7
0,0,442,76,4,1,14,143,81.29,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.5
1,0,247,15,6,15,5,185,84.02,1,10.6,10.5,1.0,10.5,10.5,10.5,10.5,10.0,74.1
1,1,80,37,6,13,8,41,87.73,0,10.9,11.0,1.1,11.0,11.0,11.0,11.0,7.5,74.3
1,1,158,18,6,21,14,197,82.62,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.6
0,0,724,61,6,25,2,16,87.31,1,10.4,10.9,1.0,10.9,10.9,10.9,10.9,10.6,76.6
0,0,678,93,6,10,15,95,83.95,0,10.4,10.5,1.0,10.5,10.5,10.5,10.5,11.3,75.2
0,0,308,15,6,10,8,108,84.13,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,10.0,74.1
0,0,452,19,6,10,13,182,82.28,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,9.4,72.2
0,0,139,54,21,10,15,104,81.27,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,6.3,68.3
0,1,597,11,6,13,11,51,84.37,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.8
1,0,657,15,6,4,25,73,80.41,0,10.5,10.1,1.0,10.1,10.1,10.1,10.1,10.0,71.8
1,1,792,61,6,4,6,42,82.93,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,10.6,74.0
0,0,732,67,6,4,6,20,82.52,0,10.5,10.3,1.1,10.3,10.3,10.3,10.3,7.5,70.7
0,1,751,18,6,27,6,20,81.47,0,10.5,10.2,1.0,10.2,10.2,10.2,10.2,7.5,70.0
1,0,364,19,6,10,5,130,79.41,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,9.4,70.0
0,0,665,37,6,27,4,105,81.62,0,10.0,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.5
1,0,631,93,6,25,21,50,84.92,1,10.6,10.6,1.0,10.6,10.6,10.6,10.6,11.3,75.9
0,0,453,60,2,9,28,175,80.93,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,6.3,68.1
0,1,597,11,6,10,6,51,84.29,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,6.3,70.5
1,0,482,72,4,5,1,107,81.08,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,68.4
1,0,452,19,6,11,22,307,81.13,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,9.4,71.4
1,0,695,19,6,10,25,128,81.73,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,9.4,71.7
0,0,326,9,6,10,25,177,79.23,0,10.1,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.1
0,0,93,3,6,9,7,103,85.5,0,10.7,10.7,1.0,10.7,10.7,10.7,10.7,7.5,72.7
1,1,200,4,6,27,28,246,81.34,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,6.3,68.5
0,0,442,76,4,27,25,143,81.18,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.4
0,1,657,15,6,4,10,77,82.32,0,10.1,10.3,1.0,10.3,10.3,10.3,10.3,10.0,72.6
0,0,784,89,6,21,25,24,88.34,0,10.1,11.0,1.0,11.0,11.0,11.0,11.0,6.3,72.6
0,0,145,71,6,15,28,113,80.17,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.7
1,0,275,40,14,25,28,106,79.14,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,7.5,67.9
0,0,237,61,6,4,10,77,79.74,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.6,71.5
